,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,Model
1194,Mumbai,2017,15000,Diesel,Automatic,First,13.0,2987.0,265.0,5.0,70.85,69.5,Mercedes-Benz,E-Class 2015-2017 E350 CDI Avantgrade
1195,Chennai,2012,65000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,54.7,14.0,BMW,3 Series 320d Luxury Line
1196,Pune,2014,32000,Petrol,Manual,Second,22.74,796.0,47.3,5.0,7.92,2.1,Maruti,Alto 800 VXI
1197,Hyderabad,2017,24393,Diesel,Manual,First,13.68,2393.0,147.8,7.0,22.87,20.4,Toyota,Innova Crysta 2.4 VX MT
1198,Hyderabad,2019,1000,Petrol,Manual,First,18.78,999.0,75.0,5.0,6.74,5.68,Volkswagen,Polo 1.0 MPI Trendline
1199,Mumbai,2014,28238,Petrol,Manual,First,13.24,1598.0,102.5,5.0,9.51,5.55,Nissan,Terrano XL
1200,Mumbai,2013,59000,Diesel,Manual,First,13.5,2477.0,175.56,7.0,33.09,12.75,Mitsubishi,Pajero Sport 4X4
1201,Mumbai,2012,92000,Petrol,Manual,Second,14.8,1799.0,130.2,5.0,10.940000000000001,3.35,Honda,Civic 2010-2013 1.8 S MT
1202,Kolkata,2013,56840,Petrol,Manual,First,22.74,796.0,47.3,5.0,7.92,1.55,Maruti,Alto 800 LXI
1203,Coimbatore,2013,62746,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,11.26,5.9,Volkswagen,Vento Diesel Highline
1204,Hyderabad,2012,96000,Diesel,Automatic,First,12.35,2179.0,187.74,5.0,120.0,18.98,Land Rover,Rover Freelander 2 HSE
1205,Mumbai,2014,24000,Petrol,Manual,First,13.7,1997.0,153.86,5.0,10.940000000000001,11.51,Honda,CR-V 2.0L 2WD MT
1206,Mumbai,2016,54000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,11.215,7.75,Maruti,Ertiga VDI
1207,Chennai,2016,90000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,23.25,13.9,Toyota,Innova 2.5 GX (Diesel) 7 Seater
1208,Kolkata,2010,40000,Petrol,Manual,First,15.0,1368.0,90.0,5.0,7.69,1.35,Tata,Manza Aura Safire
1209,Mumbai,2015,65938,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,55.61,38.0,Audi,Q7 35 TDI Quattro Premium Plus
1210,Mumbai,2017,16100,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,9.76,11.6,Hyundai,Verna 1.6 SX VTVT (O) AT
1211,Hyderabad,2017,3600,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,11.26,12.25,Volkswagen,Vento 1.5 Highline Plus AT 16 Alloy
1212,Jaipur,2011,52000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,3.8,Honda,City 1.5 S MT
1213,Mumbai,2014,54000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,11.27,3.25,Ford,Figo Diesel Titanium
1214,Mumbai,2016,15399,Petrol,Manual,First,18.7,1199.0,88.7,5.0,10.940000000000001,6.4,Honda,Jazz 1.2 VX i VTEC
1215,Bangalore,2012,75000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,11.26,3.95,Volkswagen,Polo Petrol Highline 1.2L
1216,Delhi,2010,76752,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.940000000000001,3.57,Honda,City i-VTEC S
1217,Mumbai,2005,56000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,10.940000000000001,1.25,Honda,City ZX GXi
1218,Pune,2015,70000,CNG,Manual,First,26.2,998.0,58.2,5.0,7.92,3.65,Maruti,Wagon R LXI CNG
1219,Kolkata,2013,46125,Petrol,Automatic,Second,12.0,2354.0,187.4,5.0,10.940000000000001,12.5,Honda,CR-V 2.4L 4WD AT AVN
1220,Ahmedabad,2014,35000,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,54.43,23.0,BMW,5 Series 2013-2017 520d Luxury Line
1221,Chennai,2003,80000,Diesel,Manual,Third,12.8,1489.0,35.5,5.0,,1.35,Ambassador,Classic Nova Diesel
1222,Coimbatore,2012,62729,Diesel,Manual,First,12.05,2179.0,120.0,8.0,11.28,6.32,Mahindra,Scorpio VLX 2.2 mHawk BSIII
1223,Kolkata,2012,34000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,11.26,3.4,Volkswagen,Vento Diesel Comfortline
1224,Jaipur,1999,70000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,7.92,0.77,Maruti,Zen VX
1225,Jaipur,2009,32000,Petrol,Manual,First,16.1,796.0,37.0,4.0,7.92,0.9,Maruti,800 DX BSII
1226,Delhi,2017,21000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,23.25,18.0,Toyota,Corolla Altis 1.8 VL CVT
1227,Pune,2013,49000,Petrol,Automatic,First,14.59,1997.0,245.0,5.0,54.43,19.0,BMW,3 Series 328i Sport Line
1228,Chennai,2007,40000,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,11.27,1.1,Ford,Ikon 1.3 Flair
1229,Pune,2012,78000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,,2.0,Chevrolet,Beat LT
1230,Ahmedabad,2012,52000,Diesel,Manual,First,21.43,1364.0,86.79,5.0,19.27,6.5,Toyota,Corolla Altis 1.4 DG
1231,Bangalore,2014,65213,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,9.45,Mahindra,XUV500 W4
1232,Mumbai,2016,170000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,9.76,4.0,Hyundai,Xcent 1.1 CRDi Base
1233,Kochi,2017,36884,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,70.85,32.25,Mercedes-Benz,E-Class 2015-2017 E250 CDI Avantgarde
1234,Pune,2009,62500,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,2.1,Hyundai,i10 Sportz
1235,Mumbai,2015,68000,Petrol,Automatic,Second,14.28,1798.0,138.03,5.0,23.25,9.75,Toyota,Corolla Altis VL AT
1236,Kolkata,2014,40748,Petrol,Manual,First,14.53,1798.0,138.0,5.0,23.25,6.3,Toyota,Corolla 1.8 J
1237,Hyderabad,2013,60000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,55.61,21.0,Audi,Q3 2.0 TDI Quattro
1238,Mumbai,2014,12400,Diesel,Manual,First,21.9,1396.0,88.8,5.0,9.76,4.65,Hyundai,i20 Magna Optional 1.4 CRDi
1239,Mumbai,2013,87000,Diesel,Automatic,Second,19.27,2143.0,167.62,5.0,70.85,17.0,Mercedes-Benz,New C-Class C 220d Avantgarde Edition C
1240,Pune,2013,20248,Diesel,Manual,First,21.1,1248.0,73.9,5.0,7.92,4.35,Maruti,Ritz VDi
1241,Coimbatore,2017,52383,Diesel,Manual,First,19.67,1582.0,126.2,5.0,9.76,14.82,Hyundai,Creta 1.6 SX Plus Diesel
1242,Delhi,2018,1000,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,52.77,40.0,Jaguar,XE 2.0L Diesel Prestige
1243,Chennai,2016,85000,Diesel,Manual,First,14.95,2489.0,93.7,7.0,11.67,6.15,Mahindra,Xylo D4
1244,Ahmedabad,2014,47000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,23.25,11.25,Toyota,Innova 2.5 G (Diesel) 7 Seater
1245,Pune,2018,17585,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,23.25,32.0,Toyota,Camry 2.5 Hybrid
1246,Coimbatore,2018,32496,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,55.61,45.62,Audi,Q5 3.0 TDI Quattro
1247,Kochi,2017,34613,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.92,6.24,Maruti,Swift VDI
1248,Chennai,2015,153000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.92,4.8,Maruti,Ertiga VDI Limited Edition
1249,Chennai,2014,54000,Petrol,Manual,Second,16.1,1197.0,85.0,5.0,7.92,4.5,Maruti,Swift VXi BSIV
1250,Kochi,2015,16900,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,3.87,Hyundai,i10 Sportz
1251,Delhi,2013,62334,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,2.75,Hyundai,i10 Sportz
1252,Kochi,2018,23714,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.92,6.57,Maruti,Baleno Sigma 1.2
1253,Jaipur,2010,52325,Petrol,Manual,First,16.36,1495.0,93.7,5.0,9.76,2.0,Hyundai,Accent Executive
1254,Ahmedabad,2012,50000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,10.940000000000001,3.65,Honda,Brio S MT
1255,Hyderabad,2016,55746,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,6.95,Maruti,Swift ZDi
1256,Bangalore,2014,54000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,7.85,5.5,Hyundai,Xcent 1.2 VTVT S
1257,Kolkata,2013,43000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,7.0,Mahindra,XUV500 W8 2WD
1258,Delhi,2014,40000,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,70.85,24.0,Mercedes-Benz,E-Class E250 CDI Avantgrade
1259,Bangalore,2010,125000,Diesel,Automatic,Second,12.7,2179.0,115.0,5.0,120.0,11.0,Land Rover,Rover Freelander 2 TD4 S
1260,Bangalore,2016,51944,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,70.85,32.5,Mercedes-Benz,New C-Class C 220 CDI Avantgarde
1261,Kochi,2015,46950,Diesel,Manual,First,21.27,1396.0,88.76,5.0,9.76,6.45,Hyundai,i20 Asta 1.4 CRDi
1262,Mumbai,2015,23000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,31.365000000000002,15.75,Skoda,Octavia Elegance 2.0 TDI AT
1263,Mumbai,2014,54546,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,5.5,Honda,City 1.5 S MT
1264,Kochi,2015,51535,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,23.25,19.03,Toyota,Fortuner 4x2 AT
1265,Kolkata,2013,45000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,55.61,15.25,Audi,Q3 2.0 TDI Quattro
1266,Hyderabad,2012,46004,Petrol,Manual,First,20.92,998.0,67.1,5.0,7.92,2.4,Maruti,Alto K10 2010-2014 VXI
1267,Chennai,2011,124000,Diesel,Manual,First,23.03,1396.0,69.0,5.0,7.69,2.3,Tata,Indigo eCS LX BSIV
1268,Kochi,2014,77395,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,55.61,14.35,Audi,A4 2.0 TDI 177 Bhp Premium Plus
1269,Mumbai,2018,10600,CNG,Manual,First,33.44,796.0,40.3,4.0,7.92,3.5,Maruti,Alto 800 2016-2019 CNG LXI
1270,Kochi,2018,22974,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,15.55,11.97,Honda,City i-VTEC CVT VX
1271,Jaipur,2009,89000,Petrol,Manual,Second,18.9,999.0,82.0,5.0,9.76,1.6,Hyundai,Santro GLS I - Euro II
1272,Ahmedabad,2015,65012,Diesel,Manual,First,14.24,2755.0,174.5,7.0,32.45,18.9,Toyota,Fortuner 2.8 2WD MT
1273,Ahmedabad,2017,17125,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9.76,5.4,Hyundai,Grand i10 Sportz
1274,Hyderabad,2015,90413,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.83,2.95,Maruti,Eeco 7 Seater Standard
1275,Bangalore,2013,37000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,11.26,5.1,Volkswagen,Polo Petrol Highline 1.2L
1276,Jaipur,2006,65000,Petrol,Manual,First,18.9,1061.0,67.0,5.0,7.92,1.5,Maruti,Wagon R LXI Minor
1277,Bangalore,2011,66000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,4.9,Honda,City 1.5 V MT
1278,Mumbai,2010,86000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,10.940000000000001,2.9,Honda,Civic 2010-2013 1.8 S MT
1279,Pune,2005,98437,Petrol,Manual,First,13.0,1493.0,100.0,5.0,10.940000000000001,1.15,Honda,City 1.5 EXI
1280,Kolkata,2010,18000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,9.76,2.3,Hyundai,i20 1.2 Magna
1281,Kochi,2018,35070,Diesel,Manual,First,24.0,1120.0,70.0,5.0,9.76,5.99,Hyundai,Grand i10 CRDi Sportz Celebration Edition
1282,Pune,2011,42000,Petrol,Automatic,Third,14.4,1598.0,103.6,5.0,11.26,3.4,Volkswagen,Vento Petrol Highline AT
1283,Kolkata,2009,40000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,1.7,Hyundai,i10 Sportz 1.2
1284,Kolkata,2009,43000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,9.76,1.99,Hyundai,i20 Asta
1285,Pune,2012,65000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,,2.5,Chevrolet,Beat LS
1286,Hyderabad,2013,74000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,4.85,Volkswagen,Polo Diesel Highline 1.2L
1287,Hyderabad,2010,51192,Petrol,Manual,First,15.6,1196.0,70.0,5.0,11.27,2.65,Ford,Figo Petrol LXI
1288,Kochi,2014,14262,Petrol,Automatic,First,9.9,1984.0,207.8,2.0,55.61,27.35,Audi,TT 2.0 TFSI
1289,Jaipur,2015,66339,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,10.940000000000001,6.9,Honda,City i DTEC VX
1290,Hyderabad,2013,90200,Diesel,Manual,First,20.0,1399.0,68.05,5.0,11.27,3.5,Ford,Figo Diesel Titanium
1291,Delhi,2015,57854,Diesel,Manual,First,12.99,2494.0,100.6,7.0,23.25,12.5,Toyota,Innova 2.5 ZX Diesel 7 Seater
1292,Delhi,2017,32000,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,7.92,9.2,Maruti,Ciaz 1.4 AT Alpha
1293,Mumbai,2015,29631,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,9.76,4.9,Hyundai,Grand i10 AT Asta
1294,Delhi,2009,55005,Petrol,Manual,First,12.8,1497.0,98.6,5.0,10.940000000000001,3.2,Honda,City 1.3 DX
1295,Kochi,2014,54173,Petrol,Manual,First,18.88,999.0,123.24,5.0,11.27,5.55,Ford,EcoSport 1.0 Ecoboost Titanium Plus BE
1296,Ahmedabad,2014,50000,Petrol,Automatic,First,14.7,1798.0,177.6,5.0,31.365000000000002,13.5,Skoda,Octavia Ambition 1.8 TSI AT
1297,Kolkata,2010,145000,Diesel,Manual,First,20.4,1248.0,91.7,5.0,9.5,2.6,Fiat,Linea Emotion (Diesel)
1298,Jaipur,2015,78000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,7.92,4.5,Maruti,Swift Lxi BSIII
1299,Delhi,2013,65000,Diesel,Automatic,Second,11.8,2993.0,180.0,7.0,120.0,34.0,Land Rover,Rover Discovery 4 TDV6 SE
1300,Hyderabad,2012,120000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,23.25,12.0,Toyota,Innova 2.5 V Diesel 7-seater
1301,Mumbai,2015,14000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.13,5.25,Maruti,Swift LDI
1302,Kochi,2014,57456,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,55.61,21.56,Audi,A6 2011-2015 2.0 TDI Premium Plus
1303,Coimbatore,2012,44450,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,71.82,24.68,BMW,5 Series 520d Luxury Line
1304,Delhi,2013,63777,Petrol,Manual,First,18.5,1197.0,82.9,5.0,9.76,3.67,Hyundai,i20 Magna Optional 1.2
1305,Mumbai,2016,31000,Diesel,Automatic,First,17.05,1995.0,190.0,5.0,50.97,29.5,BMW,X1 M Sport sDrive 20d
1306,Delhi,2012,60000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,23.25,3.1,Toyota,Etios G
1307,Ahmedabad,2015,78008,Diesel,Manual,First,17.0,1405.0,70.0,5.0,7.69,2.9,Tata,Indigo LX
1308,Bangalore,2014,33000,Diesel,Automatic,Second,14.475000000000001,2987.0,165.0,5.0,70.85,43.0,Mercedes-Benz,M-Class ML 350 4Matic
1309,Mumbai,2009,27078,Petrol,Automatic,First,10.98,1984.0,114.4,4.0,11.26,15.95,Volkswagen,Beetle 2.0
1310,Hyderabad,2011,57275,Diesel,Manual,First,19.7,1598.0,103.6,5.0,11.26,4.5,Volkswagen,Polo GT TDI
1311,Delhi,2014,45000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,9.76,3.49,Hyundai,Grand i10 CRDi Magna
1312,Delhi,2014,57319,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.92,4.25,Maruti,Swift VDI BSIV
1313,Chennai,2008,121097,Diesel,Manual,Second,24.0,1396.0,88.76,5.0,10.73,1.9,Hyundai,Verna CRDi 1.4 E
1314,Mumbai,2011,89000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,54.43,16.57,BMW,5 Series 2003-2012 525d
1315,Bangalore,2012,72000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,5.75,Honda,City 1.5 S MT
1316,Delhi,2013,36000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,55.61,14.0,Audi,A4 2.0 TDI
1317,Jaipur,2013,86000,Diesel,Manual,Second,19.5,1248.0,75.0,5.0,9.5,2.5,Fiat,Linea Classic Plus 1.3 Multijet
1318,Ahmedabad,2002,85000,Petrol,Manual,First,13.0,1343.0,90.0,5.0,10.940000000000001,1.2,Honda,City 1.3 EXI
1319,Pune,2005,120000,Petrol,Manual,Second,15.5,1242.0,91.2,5.0,9.5,0.85,Fiat,Petra 1.2 EL
1320,Kochi,2013,37613,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,52.46,13.95,BMW,3 Series 320d Luxury Line
1321,Chennai,2007,100000,Petrol,Manual,First,16.6,1388.0,68.0,5.0,11.27,1.6,Ford,Fiesta 1.4 Duratec EXI
1322,Coimbatore,2016,5240,Petrol,Automatic,First,21.9,624.0,37.48,4.0,7.69,3.6,Tata,Nano XTA
1323,Mumbai,2018,20000,CNG,Manual,First,15.1,1196.0,73.0,5.0,7.92,4.5,Maruti,Eeco 5 STR With AC Plus HTR CNG
1324,Coimbatore,2019,16862,Petrol,Manual,First,20.89,1197.0,81.8,5.0,6.07,6.06,Maruti,Ignis 1.2 Delta
1325,Coimbatore,2013,59254,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,7.92,5.29,Maruti,Swift Dzire ZXi
1326,Jaipur,2014,60000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.27,5.75,Ford,Ecosport 1.5 DV5 MT Titanium
1327,Hyderabad,2015,50295,Petrol,Manual,First,16.1,1197.0,74.0,5.0,7.92,5.8,Maruti,Swift 1.3 ZXI
1328,Coimbatore,2014,47674,Petrol,Manual,First,19.1,1197.0,85.8,5.0,7.92,5.72,Maruti,Swift Dzire VXI
1329,Kochi,2014,61517,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,9.76,4.39,Hyundai,i10 Sportz AT
1330,Coimbatore,2016,62946,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.28,11.05,Mahindra,XUV500 W6 2WD
1331,Delhi,2015,66823,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,9.76,4.83,Hyundai,i20 Magna 1.4 CRDi
1332,Pune,2013,79494,CNG,Manual,First,33.54,998.0,67.04,5.0,5.54,2.96,Maruti,Wagon R CNG LXI
1333,Chennai,2012,107000,Diesel,Manual,Second,21.27,1396.0,88.76,5.0,9.76,4.5,Hyundai,i20 Asta 1.4 CRDi
1334,Mumbai,2011,55000,Diesel,Automatic,Second,16.46,2993.0,258.0,5.0,54.43,19.5,BMW,7 Series 730Ld
1335,Mumbai,2017,24000,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,31.365000000000002,8.75,Skoda,Rapid 1.6 MPI AT Style Plus
1336,Mumbai,2016,20002,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,104.0,67.0,Audi,Q7 45 TDI Quattro Technology
1337,Kochi,2016,54317,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.940000000000001,8.4,Honda,City i VTEC VX
1338,Mumbai,2016,10200,Petrol,Manual,First,19.1,1197.0,82.0,5.0,9.76,4.99,Hyundai,Xcent 1.2 Kappa SX
1339,Coimbatore,2016,24337,Diesel,Manual,First,26.0,1498.0,98.6,5.0,10.940000000000001,8.18,Honda,City i DTec E
1340,Pune,2012,79000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,10.940000000000001,2.9,Honda,Brio S Option MT
1341,Jaipur,2015,40500,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.92,7.1,Maruti,Ciaz ZDi Plus SHVS
1342,Pune,2016,23000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.92,7.05,Maruti,Swift Dzire VDI Optional
1343,Pune,2015,63050,Petrol,Automatic,First,11.1,2354.0,158.8,5.0,10.940000000000001,17.5,Honda,CR-V 2.4L 4WD AT
1344,Mumbai,2008,78000,Petrol,Automatic,Second,14.53,1794.0,138.1,5.0,23.25,3.41,Toyota,Corolla Altis 2008-2013 1.8 VL AT
1345,Pune,2005,70000,Petrol,Manual,First,21.4,1590.0,74.0,5.0,7.92,1.3,Maruti,Baleno Vxi
1346,Coimbatore,2012,66245,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,5.68,Honda,City 1.5 V MT
1347,Bangalore,2007,74112,Diesel,Manual,First,12.05,2179.0,120.0,9.0,11.28,4.1,Mahindra,Scorpio LX BS IV
1348,Delhi,2011,87670,Petrol,Manual,First,13.4,1798.0,157.8,5.0,31.365000000000002,4.0,Skoda,Laura 1.8 TSI Ambiente
1349,Hyderabad,2015,10000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,54.43,30.0,BMW,3 Series 320d Sport Line
1350,Chennai,2007,62493,Petrol,Manual,First,15.0,1586.0,104.68,5.0,7.92,1.8,Maruti,SX4 Zxi BSIII
1351,Kochi,2015,44620,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.92,6.93,Maruti,Ciaz VXi Plus
1352,Bangalore,2012,66538,Diesel,Automatic,First,10.2,4367.0,308.0,7.0,120.0,70.0,Land Rover,Rover Range Rover 3.6 TDV8 Vogue SE Diesel
1353,Ahmedabad,2013,60000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,23.25,7.9,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV
1354,Kochi,2011,20842,Petrol,Manual,First,18.9,1086.0,62.0,5.0,9.76,2.78,Hyundai,Santro Xing GL
1355,Chennai,2014,110000,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,9.76,14.4,Hyundai,Santa Fe 4WD AT
1356,Mumbai,2011,45000,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,70.85,13.5,Mercedes-Benz,New C-Class C250 Avantgarde
1357,Mumbai,2014,40000,CNG,Manual,Second,26.6,998.0,58.16,5.0,7.92,3.15,Maruti,Wagon R LXI CNG
1358,Coimbatore,2012,49008,Petrol,Manual,First,19.7,796.0,46.3,5.0,7.92,2.88,Maruti,Alto LXi
1359,Kolkata,2016,31000,Petrol,Manual,First,24.7,796.0,47.3,5.0,7.92,2.15,Maruti,Alto 800 2016-2019 LXI
1360,Pune,2013,8000,Petrol,Manual,First,16.95,1498.0,97.7,5.0,9.51,3.75,Nissan,Sunny 2011-2014 XV
1361,Mumbai,2019,171,Petrol,Manual,First,24.7,796.0,47.3,5.0,7.92,3.6,Maruti,Alto 800 2016-2019 VXI
1362,Kolkata,2018,2100,Petrol,Manual,First,24.07,998.0,67.1,5.0,4.33,3.6,Maruti,Alto K10 VXI
1363,Coimbatore,2018,20667,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,8.63,7.55,Hyundai,Grand i10 1.2 Kappa Sportz AT
1364,Kolkata,2015,50000,Diesel,Manual,First,24.2,1498.0,98.6,7.0,10.940000000000001,4.7,Honda,Mobilio S i DTEC
1365,Jaipur,2010,100030,Diesel,Manual,Second,18.8,1248.0,90.0,5.0,7.69,1.6,Tata,Manza Aqua Quadrajet
1366,Pune,2011,75372,Diesel,Manual,First,16.52,1991.0,123.7,5.0,,3.34,Chevrolet,Optra Magnum 2.0 LT
1367,Kochi,2016,60475,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,10.940000000000001,9.1,Honda,City i VTEC CVT VX
1368,Kochi,2019,18453,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.68,6.17,Hyundai,Grand i10 1.2 Kappa Sportz
1369,Hyderabad,2008,96578,Diesel,Manual,First,22.0,1582.0,126.2,5.0,14.07,2.5,Hyundai,Verna CRDi 1.6 SX
1370,Kolkata,2016,31001,Petrol,Manual,First,18.44,1198.0,75.0,5.0,9.51,3.0,Nissan,Micra XL
1371,Jaipur,2012,65900,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9.76,5.75,Hyundai,Verna 1.6 SX
1372,Bangalore,2017,26246,Petrol,Manual,First,15.29,1591.0,121.3,5.0,9.76,10.75,Hyundai,Creta 1.6 VTVT E Plus
1373,Jaipur,2013,62700,Petrol,Manual,Second,20.51,998.0,67.04,5.0,7.92,2.85,Maruti,Wagon R VXI BS IV
1374,Chennai,2008,90000,Petrol,Automatic,First,10.2,2354.0,180.0,5.0,10.940000000000001,6.5,Honda,Accord 2.4 Elegance A/T
1375,Bangalore,2016,36000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,10.940000000000001,9.45,Honda,City 1.5 S AT
1376,Delhi,2016,46000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,7.92,6.75,Maruti,Baleno Alpha 1.3
1377,Coimbatore,2017,73003,Diesel,Manual,First,26.0,1498.0,98.6,5.0,10.940000000000001,7.75,Honda,City i DTec V
1378,Kochi,2014,46566,Diesel,Manual,First,22.54,1396.0,88.76,5.0,9.76,4.4,Hyundai,i20 Era 1.4 CRDi
1379,Jaipur,2015,41493,Diesel,Automatic,First,13.0,2987.0,265.0,5.0,70.85,42.0,Mercedes-Benz,E-Class 2015-2017 E350 Edition E
1380,Kochi,2014,103788,Diesel,Manual,First,19.01,1461.0,108.5,5.0,9.51,5.67,Nissan,Terrano XV 110 PS
1381,Bangalore,2016,45000,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,15.05,11.5,Renault,Duster 110PS Diesel RxZ AMT
1382,Pune,2009,120000,Petrol,Manual,First,18.9,998.0,67.1,5.0,7.92,1.69,Maruti,Wagon R LXI Minor
1383,Jaipur,2009,97359,Diesel,Manual,Second,17.1,1493.0,110.0,5.0,9.76,1.8,Hyundai,Getz 1.5 CRDi GVS
1384,Mumbai,2016,62000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,7.92,3.2,Maruti,Ritz LXi
1385,Pune,2004,115000,Petrol,Manual,Second,17.8,1497.0,98.6,5.0,10.940000000000001,1.5,Honda,City 1.5 GXI
1386,Kochi,2019,18373,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,54.43,45.86,BMW,5 Series 520d Sport Line
1387,Hyderabad,2016,60453,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,5.1,Volkswagen,Polo 1.2 MPI Highline
1388,Pune,2013,37000,Diesel,Manual,First,17.8,1248.0,74.0,5.0,7.92,4.85,Maruti,Swift VDI BSIV
1389,Mumbai,2010,69009,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,11.27,2.4,Ford,Figo Petrol ZXI
